seconds,working_set_bytes,private_bytes,os_peak_working_set_bytes
0.005152599987923168,1826816,405504,1826816
0.025815499990130775,12513280,5627904,12513280
0.04633329999342095,18481152,11997184,20463616
0.0666402999922866,30257152,28413952,30257152
0.08725719999347348,29057024,26419200,39657472
0.1078135999996448,34066432,35405824,51617792
0.12809469999046996,40030208,35405824,51617792
0.14873709999665152,44744704,48881664,69558272
0.1691063999896869,50905088,48881664,69558272
0.1898291999968933,83816448,109543424,83816448
0.21020950000092853,61538304,69099520,96460800
0.23080459999619052,67895296,69099520,96460800
0.2514070999895921,74186752,69099520,96460800
0.27196009999897797,77066240,99434496,136822784
0.292189599989797,83292160,99434496,136822784
0.3127572999947006,89649152,99434496,136822784
0.333352499990724,96137216,99434496,136822784
0.35359739999694284,102363136,99434496,136822784
0.3742299000005005,151240704,235921408,151240704
0.39482329999736976,109903872,144928768,197361664
0.415033899989794,116064256,144928768,197361664
0.43541849999746773,122355712,144928768,197361664
0.4556161999935284,128122880,144928768,197361664
0.47590999999374617,134217728,144928768,197361664
0.49645500000042375,140509184,144928768,197361664
0.5165995999996085,146735104,144928768,197361664
0.5369213999947533,169328640,349659136,197361664
0.5571587999875192,223633408,349659136,288178176
0.5772905999911018,157229056,213172224,288178176
0.597727100001066,163520512,213172224,288178176
0.6182731000008062,169549824,213172224,288178176
0.6386203000001842,175710208,213172224,288178176
0.6590639999922132,183988224,215908352,288178176
0.6798046999901999,274468864,307494912,288178176
0.7003304999961983,355115008,388096000,355115008
0.7206689000013284,368115712,401346560,368115712
0.7412577999930363,370552832,403709952,370552832
0.7615033999900334,372969472,404738048,372969472
0.7819671999895945,373702656,405536768,373702656
0.8025073999888264,373854208,405684224,373870592
0.822945299994899,373989376,405819392,373989376
0.8434599999891361,374079488,405819392,374087680
0.863954599990393,374149120,405819392,374149120
0.884469500000705,374149120,405823488,374153216
0.9047693999891635,374173696,405823488,374173696
0.925142499996582,374169600,405823488,374173696
0.9453725999919698,374177792,405823488,374181888
0.9657748999889009,374157312,405823488,374181888
0.9861263999919174,374300672,405958656,374304768
1.0066024999978254,374300672,405958656,374304768
1.0272292000008747,374308864,405958656,374308864
1.0475877999997465,374317056,405958656,374317056
1.0677633000013884,374308864,405958656,374317056
1.088390699995216,374317056,405958656,374317056
1.1089776000007987,374308864,405958656,374317056
1.129609600000549,374312960,405958656,374317056
1.1499120999942534,374304768,405958656,374321152
1.1703945999906864,374312960,405958656,374321152
1.190781599987531,374300672,405958656,374321152
1.211057399996207,374345728,405958656,374345728
1.2316694999899482,374358016,405958656,374358016
1.2525672999909148,374362112,405958656,374366208
1.2729402999975719,374362112,405958656,374366208
1.2934808999998495,374370304,405958656,374370304
1.3141667999880156,374370304,405958656,374370304
1.3346101999923121,374390784,405958656,374390784
1.3548669000010705,374415360,405958656,374415360
1.3753986999945482,374431744,405958656,374431744
1.3958022000006167,374452224,405958656,374452224
1.4163945999898715,374452224,405958656,374452224
1.4369932999979937,374452224,405958656,374452224
1.457516199996462,374452224,405958656,374452224
1.4777568999998039,374452224,405958656,374452224
1.498189599995385,374452224,405958656,374452224
1.5185186000016984,374452224,405958656,374452224
1.5388036999938777,374501376,405958656,374501376
1.5591413999936776,374566912,405958656,374566912
1.5795068000006722,374566912,405958656,374566912
1.600046299994574,374566912,405958656,374566912
1.6202697999979137,374566912,405958656,374566912
1.6408993999939412,374566912,405958656,374566912
1.661394199996721,374566912,405958656,374566912
1.6820040999882622,374566912,405958656,374566912
1.7025715999916429,374566912,405958656,374566912
1.7231511999998474,374566912,405958656,374566912
1.7436556999891764,374566912,405958656,374566912
1.764086999988649,374566912,405958656,374566912
1.784514399987529,374566912,405958656,374566912
1.8051613999996334,374566912,405958656,374566912
1.8258032999874558,374566912,405958656,374566912
1.846224799999618,374566912,405958656,374566912
1.8666157999978168,374566912,405958656,374566912
1.8871920999954455,374566912,405958656,374566912
1.9075760999985505,380047360,446103552,381521920
1.928221800000756,379170816,439996416,382828544
1.9488649999984773,381816832,517775360,386285568
1.9692630999925314,444473344,579747840,444473344
1.9896040999883553,507867136,643633152,507867136
2.009855399999651,376434688,472662016,539009024
2.030428199999733,381546496,479596544,539009024
2.051104899990605,387104768,483594240,539009024
2.071451399999205,392318976,489582592,539009024
2.0917845999938436,397225984,498573312,539009024
2.111943500000052,416636928,539013120,539009024
2.132324399994104,407560192,512049152,539009024
2.1526401000010082,413708288,512049152,539009024
2.17277939998894,417447936,532267008,539009024
2.193408499995712,423739392,532267008,539009024
2.213786499996786,429834240,532267008,539009024
2.234232399991015,436060160,532267008,539009024
2.2544595999934245,438804480,562597888,539009024
2.2749360000016168,445030400,562597888,539009024
2.295699099995545,504307712,619868160,539009024
2.316253600001801,523132928,637976576,539009024
2.336582299991278,523403264,638210048,539009024
2.3568526999879396,523657216,638455808,539009024
2.3774618999887025,523665408,638459904,539009024
2.397834999996121,523665408,638459904,539009024
2.4181699999899138,523665408,638459904,539009024
2.4386870000016643,523677696,638459904,539009024
2.458932800000184,523677696,638459904,539009024
2.4796515999914845,523677696,638459904,539009024
2.500239100001636,523677696,638459904,539009024
2.5208631999994395,523677696,638459904,539009024
2.5413550999946892,523685888,638468096,539009024
2.5617319000011776,523685888,638468096,539009024
2.5822931000002427,523685888,638468096,539009024
2.6025689999951283,523767808,638472192,539009024
2.622982000000775,532164608,727429120,545333248
2.643333799991524,579993600,757567488,579993600
2.663660999998683,528850944,686362624,598716416
2.6840285999933258,528883712,686395392,598716416
2.7046703999949386,528924672,686399488,598716416
2.7251243999926373,529174528,686551040,598716416
2.7457234999892535,529186816,686563328,598716416
2.7663117999909446,529203200,686579712,598716416
2.786514699997497,529203200,686579712,598716416
2.8067599999922095,529399808,686579712,598716416
2.82733559999906,529403904,686579712,598716416
2.8476605999894673,529416192,686592000,598716416
2.867960799994762,529428480,686604288,598716416
2.888212999998359,529428480,686604288,598716416
2.9088623999996344,529440768,686604288,598716416
2.929490499998792,380309504,474820608,598716416
